Frequency (Hz)	Level (dB)
17215.795898	-43.437450
17217.141724	-42.579395
17218.487549	-43.148357
17219.833374	-42.406010
17221.179199	-42.620419
17222.525024	-43.651596
17223.870850	-44.206284
17225.216675	-43.849045
17226.562500	-43.064308
17227.908325	-43.073925
17229.254150	-43.568024
17230.599976	-42.862434
17231.945801	-41.876461
17233.291626	-42.102421
17234.637451	-43.238987
17235.983276	-44.040283
17237.329102	-44.140900
17238.674927	-43.181564
17240.020752	-43.184959
17241.366577	-43.927208
17242.712402	-43.329842
17244.058228	-43.501427
17245.404053	-43.187298
17246.749878	-44.284096
17248.095703	-43.984138
17249.441528	-43.290825
17250.787354	-43.101612
17252.133179	-43.550518
17253.479004	-44.118587
17254.824829	-43.749584
17256.170654	-43.141087
17257.516479	-43.235619
17258.862305	-43.429459
17260.208130	-42.929623
17261.553955	-42.656876
17262.899780	-43.095989
17264.245605	-43.251022
17265.591431	-42.779167
17266.937256	-42.386391
17268.283081	-43.607883
17269.628906	-43.931431
17270.974731	-43.119545
17272.320557	-42.179218
17273.666382	-42.958088
17275.012207	-44.745071
17276.358032	-43.749573
17277.703857	-43.222416
17279.049683	-43.633041
17280.395508	-43.509594
17281.741333	-44.118900
17283.087158	-44.602715
17284.432983	-43.732376
17285.778809	-43.062851
17287.124634	-42.580513
17288.470459	-44.422878
17289.816284	-43.641598
17291.162109	-42.166904
17292.507935	-42.453117
17293.853760	-43.149597
17295.199585	-43.742138
17296.545410	-43.858444
17297.891235	-43.938908
17299.237061	-43.278011
17300.582886	-42.623516
17301.928711	-42.825550
17303.274536	-42.541321
17304.620361	-43.776886
17305.966187	-43.427395
17307.312012	-43.165787
17308.657837	-42.614841
17310.003662	-42.674629
17311.349487	-43.274345
17312.695312	-42.978828
17314.041138	-42.900661
17315.386963	-43.920212
17316.732788	-43.699833
17318.078613	-43.470303
17319.424438	-43.131237
17320.770264	-43.031723
17322.116089	-42.296829
17323.461914	-42.688416
17324.807739	-43.660477
17326.153564	-43.497192
17327.499390	-44.838821
17328.845215	-45.025036
17330.191040	-43.141579
17331.536865	-42.708351
17332.882690	-42.807545
17334.228516	-43.735802
17335.574341	-45.194790
17336.920166	-43.695087
17338.265991	-43.480145
17339.611816	-43.287342
17340.957642	-42.778564
17342.303467	-43.012547
17343.649292	-42.504574
17344.995117	-43.844009
17346.340942	-44.022720
17347.686768	-42.793880
17349.032593	-43.106228
17350.378418	-42.982906
17351.724243	-43.048656
17353.070068	-42.165928
17354.415894	-42.057423
17355.761719	-42.987877
17357.107544	-42.741272
17358.453369	-43.316746
17359.799194	-42.736088
17361.145020	-42.862270
17362.490845	-42.138161
17363.836670	-42.927326
17365.182495	-43.424541
17366.528320	-44.495377
17367.874146	-43.694458
17369.219971	-41.930988
17370.565796	-41.650978
17371.911621	-41.929760
17373.257446	-42.258621
17374.603271	-42.235683
17375.949097	-42.240795
17377.294922	-42.651005
17378.640747	-43.358734
17379.986572	-44.660950
17381.332397	-43.310177
17382.678223	-43.175835
17384.024048	-42.872807
17385.369873	-42.637428
17386.715698	-42.859749
17388.061523	-44.244198
17389.407349	-43.925320
17390.753174	-43.698414
17392.098999	-42.834011
17393.444824	-42.656597
17394.790649	-42.555588
17396.136475	-42.401649
17397.482300	-42.467213
17398.828125	-42.288303
17400.173950	-42.470505
17401.519775	-43.277996
17402.865601	-43.409214
17404.211426	-43.844139
17405.557251	-43.743763
17406.903076	-43.267220
17408.248901	-44.031895
17409.594727	-43.998577
17410.940552	-43.277706
17412.286377	-42.036983
17413.632202	-42.468525
17414.978027	-43.656021
17416.323853	-44.079491
17417.669678	-44.332325
17419.015503	-43.456692
17420.361328	-43.597698
17421.707153	-44.483986
17423.052979	-44.742001
17424.398804	-43.450970
17425.744629	-43.130119
17427.090454	-43.534317
17428.436279	-42.825848
17429.782104	-43.505730
17431.127930	-43.587162
17432.473755	-43.124847
17433.819580	-42.772106
17435.165405	-44.369106
17436.511230	-43.221504
17437.857056	-42.253502
17439.202881	-42.147755
17440.548706	-42.275646
17441.894531	-43.268230
17443.240356	-43.314892
17444.586182	-43.367088
17445.932007	-45.470745
17447.277832	-44.472130
17448.623657	-43.336472
17449.969482	-42.770054
17451.315308	-43.223915
17452.661133	-43.544022
17454.006958	-41.969109
17455.352783	-41.966614
17456.698608	-42.412033
17458.044434	-43.180733
17459.390259	-42.976597
17460.736084	-43.534275
17462.081909	-43.232742
17463.427734	-41.975494
17464.773560	-42.499496
17466.119385	-43.449993
17467.465210	-44.063686
17468.811035	-41.144070
17470.156860	-42.174343
17471.502686	-43.224335
17472.848511	-43.036816
17474.194336	-43.293232
17475.540161	-42.793243
17476.885986	-42.863979
17478.231812	-43.058170
17479.577637	-42.380665
17480.923462	-42.366730
17482.269287	-42.929935
17483.615112	-44.108665
17484.960938	-42.726498
17486.306763	-43.063351
17487.652588	-43.208584
17488.998413	-42.380932
17490.344238	-43.331539
17491.690063	-43.062988
17493.035889	-42.983402
17494.381714	-43.927120
17495.727539	-43.729904
17497.073364	-43.105164
17498.419189	-42.383625
17499.765015	-42.620037
17501.110840	-43.465557
17502.456665	-42.735950
17503.802490	-43.290295
17505.148315	-43.765327
17506.494141	-43.809715
17507.839966	-43.862686
17509.185791	-43.686638
17510.531616	-43.447979
17511.877441	-42.873371
17513.223267	-42.772331
17514.569092	-44.154633
17515.914917	-45.046085
17517.260742	-44.141979
17518.606567	-44.232296
17519.952393	-42.919323
17521.298218	-44.580524
17522.644043	-43.603333
17523.989868	-43.349140
17525.335693	-43.252975
17526.681519	-43.971157
17528.027344	-43.286816
17529.373169	-42.178795
17530.718994	-41.897411
17532.064819	-43.813061
17533.410645	-43.679291
17534.756470	-43.337925
17536.102295	-42.158531
17537.448120	-42.555302
17538.793945	-42.428436
17540.139771	-41.442368
17541.485596	-42.551582
17542.831421	-43.783504
17544.177246	-43.502274
17545.523071	-44.808262
17546.868896	-44.172127
17548.214722	-43.448814
17549.560547	-42.711143
17550.906372	-42.781460
17552.252197	-44.118649
17553.598022	-43.164852
17554.943848	-43.193382
17556.289673	-42.335587
17557.635498	-42.131149
17558.981323	-44.764824
17560.327148	-43.805092
17561.672974	-42.860954
17563.018799	-41.742985
17564.364624	-41.703190
17565.710449	-41.419811
17567.056274	-42.263268
17568.402100	-43.040802
17569.747925	-42.608402
17571.093750	-43.353046
17572.439575	-43.336552
17573.785400	-43.047356
17575.131226	-42.447018
17576.477051	-42.212849
17577.822876	-42.894382
17579.168701	-43.801353
17580.514526	-43.538990
17581.860352	-43.956535
17583.206177	-44.122139
17584.552002	-43.540913
17585.897827	-43.081173
17587.243652	-41.992924
17588.589478	-43.124889
17589.935303	-43.307129
17591.281128	-42.837025
17592.626953	-42.239777
17593.972778	-42.968655
17595.318604	-44.089607
17596.664429	-44.814735
17598.010254	-43.989594
17599.356079	-44.379059
17600.701904	-44.066826
17602.047729	-42.792473
17603.393555	-43.082802
17604.739380	-42.240318
17606.085205	-42.108051
17607.431030	-42.896481
17608.776855	-43.175911
17610.122681	-42.816334
17611.468506	-43.044258
17612.814331	-43.028530
17614.160156	-43.763756
17615.505981	-44.193180
17616.851807	-42.962719
17618.197632	-42.928604
17619.543457	-42.909363
17620.889282	-42.459885
17622.235107	-42.236275
17623.580933	-42.935520
17624.926758	-42.628960
17626.272583	-41.370144
17627.618408	-42.143692
17628.964233	-42.246086
17630.310059	-43.138531
17631.655884	-42.627712
17633.001709	-42.841423
17634.347534	-42.644459
17635.693359	-42.834370
17637.039185	-42.380711
17638.385010	-43.250317
17639.730835	-42.730663
17641.076660	-42.504738
17642.422485	-42.519947
17643.768311	-43.146660
17645.114136	-42.533466
17646.459961	-42.900742
17647.805786	-42.923538
17649.151611	-42.988075
17650.497437	-42.206928
17651.843262	-43.514755
17653.189087	-43.208065
17654.534912	-42.768894
17655.880737	-43.664188
17657.226562	-43.399563
17658.572388	-43.209145
17659.918213	-43.291985
17661.264038	-42.606686
17662.609863	-42.580898
17663.955688	-42.681862
17665.301514	-43.595566
17666.647339	-42.229221
17667.993164	-41.204548
17669.338989	-43.025223
17670.684814	-42.138214
17672.030640	-42.952164
17673.376465	-43.378448
17674.722290	-43.227818
17676.068115	-43.283623
17677.413940	-43.455357
17678.759766	-42.788288
17680.105591	-42.818871
17681.451416	-42.877998
17682.797241	-42.191765
17684.143066	-43.370834
17685.488892	-43.624233
17686.834717	-43.749561
17688.180542	-42.864246
17689.526367	-42.589958
17690.872192	-43.375046
17692.218018	-42.253933
17693.563843	-43.027306
17694.909668	-44.013241
17696.255493	-42.923065
17697.601318	-43.247814
17698.947144	-43.617924
17700.292969	-42.980068
17701.638794	-42.707184
17702.984619	-43.581951
17704.330444	-43.049591
17705.676270	-43.317490
17707.022095	-42.944149
17708.367920	-43.139919
17709.713745	-43.339695
17711.059570	-43.453255
17712.405396	-43.618801
17713.751221	-42.493431
17715.097046	-42.000141
17716.442871	-43.037098
17717.788696	-42.573540
17719.134521	-42.320061
17720.480347	-43.447903
17721.826172	-43.114014
17723.171997	-43.030869
17724.517822	-43.192730
17725.863647	-43.342503
17727.209473	-42.617916
17728.555298	-42.018127
17729.901123	-43.018677
17731.246948	-42.685818
17732.592773	-42.020496
17733.938599	-40.993366
17735.284424	-42.285248
17736.630249	-43.327854
17737.976074	-43.371113
17739.321899	-43.564487
17740.667725	-43.165257
17742.013550	-43.540020
17743.359375	-43.769176
17744.705200	-42.783524
17746.051025	-42.480362
17747.396851	-43.541618
17748.742676	-44.366924
17750.088501	-43.415043
17751.434326	-42.437790
17752.780151	-42.714920
17754.125977	-43.701542
17755.471802	-43.657532
17756.817627	-42.977982
17758.163452	-41.872921
17759.509277	-42.694508
17760.855103	-42.472412
17762.200928	-41.645782
17763.546753	-42.298050
17764.892578	-44.516006
17766.238403	-45.872593
17767.584229	-43.891304
17768.930054	-42.722256
17770.275879	-42.380829
17771.621704	-43.560146
17772.967529	-43.770058
17774.313354	-43.012737
17775.659180	-43.159855
17777.005005	-42.142715
17778.350830	-43.269707
17779.696655	-44.003056
17781.042480	-43.231613
17782.388306	-42.915131
17783.734131	-43.208206
17785.079956	-42.794838
17786.425781	-42.499943
17787.771606	-43.191448
17789.117432	-43.867706
17790.463257	-43.138721
17791.809082	-43.372234
17793.154907	-43.016022
17794.500732	-43.016098
17795.846558	-42.849510
17797.192383	-43.919353
17798.538208	-43.364365
17799.884033	-43.607098
17801.229858	-42.509785
17802.575684	-42.625950
17803.921509	-42.246353
17805.267334	-43.116909
17806.613159	-43.978416
17807.958984	-41.260941
17809.304810	-42.239193
17810.650635	-43.322762
17811.996460	-44.412910
17813.342285	-43.266842
17814.688110	-42.406013
17816.033936	-41.864605
17817.379761	-41.947086
17818.725586	-43.030552
17820.071411	-43.492859
17821.417236	-42.696918
17822.763062	-43.273811
17824.108887	-42.199841
17825.454712	-42.170792
17826.800537	-42.242336
17828.146362	-42.874676
17829.492188	-43.924801
17830.838013	-42.647785
17832.183838	-42.344898
17833.529663	-43.725307
17834.875488	-43.047256
17836.221313	-44.127655
17837.567139	-43.888248
17838.912964	-41.565750
17840.258789	-41.440090
17841.604614	-43.165661
17842.950439	-43.495682
17844.296265	-44.853878
17845.642090	-44.253380
17846.987915	-43.067528
17848.333740	-43.784954
17849.679565	-43.458881
17851.025391	-43.874958
17852.371216	-42.629288
17853.717041	-42.261536
17855.062866	-42.506676
17856.408691	-42.519321
17857.754517	-43.347954
17859.100342	-43.301239
17860.446167	-42.793678
17861.791992	-42.343704
17863.137817	-43.730965
17864.483643	-44.920010
17865.829468	-44.120518
17867.175293	-42.863712
17868.521118	-42.449734
17869.866943	-41.946640
17871.212769	-41.987106
17872.558594	-43.220860
17873.904419	-43.787849
17875.250244	-43.868450
17876.596069	-43.536861
17877.941895	-43.144409
17879.287720	-43.824020
17880.633545	-43.457603
17881.979370	-43.937687
17883.325195	-42.860950
17884.671021	-41.586182
17886.016846	-41.782108
17887.362671	-41.920856
17888.708496	-42.962036
17890.054321	-43.364357
17891.400146	-41.496906
17892.745972	-42.557430
17894.091797	-44.256813
17895.437622	-42.751270
17896.783447	-41.247044
17898.129272	-41.403530
17899.475098	-42.000481
17900.820923	-42.268719
17902.166748	-42.904217
17903.512573	-42.904800
17904.858398	-43.187874
17906.204224	-43.182552
17907.550049	-42.547188
17908.895874	-41.334797
17910.241699	-41.195705
17911.587524	-41.185127
17912.933350	-43.263988
17914.279175	-43.781590
17915.625000	-42.739265
17916.970825	-42.249821
17918.316650	-42.070976
17919.662476	-41.394577
17921.008301	-42.102791
17922.354126	-42.432663
17923.699951	-42.041832
17925.045776	-42.666611
17926.391602	-43.354702
17927.737427	-43.097157
17929.083252	-43.419868
17930.429077	-43.392960
17931.774902	-43.837406
17933.120728	-42.474148
17934.466553	-42.203739
17935.812378	-42.063473
17937.158203	-43.103001
17938.504028	-45.134560
17939.849854	-43.638889
17941.195679	-42.689724
17942.541504	-42.366196
17943.887329	-42.137604
17945.233154	-41.799656
17946.578979	-41.831886
17947.924805	-42.650238
17949.270630	-42.802551
17950.616455	-42.188828
17951.962280	-42.424587
17953.308105	-42.606384
17954.653931	-43.006161
17955.999756	-42.543213
17957.345581	-42.863510
17958.691406	-41.981934
17960.037231	-42.474937
17961.383057	-41.913174
17962.728882	-42.099468
17964.074707	-42.313385
17965.420532	-43.150970
17966.766357	-42.921715
17968.112183	-43.637650
17969.458008	-44.370972
17970.803833	-44.378349
17972.149658	-42.540504
17973.495483	-42.320602
17974.841309	-41.970276
17976.187134	-41.423504
17977.532959	-41.249409
17978.878784	-41.710999
17980.224609	-41.910835
17981.570435	-42.805138
17982.916260	-42.765068
17984.262085	-42.963341
17985.607910	-42.574352
17986.953735	-41.806061
17988.299561	-42.758377
17989.645386	-43.793598
17990.991211	-43.191689
17992.337036	-43.735596
17993.682861	-42.525269
17995.028687	-42.481171
17996.374512	-42.616890
17997.720337	-41.714558
17999.066162	-41.732342
18000.411987	-41.574486
18001.757812	-41.568745
18003.103638	-42.323936
18004.449463	-43.420921
18005.795288	-43.617935
18007.141113	-42.640938
18008.486938	-42.626705
18009.832764	-42.927021
18011.178589	-44.193611
18012.524414	-43.864285
18013.870239	-42.831619
18015.216064	-43.066498
18016.561890	-43.358963
18017.907715	-41.574074
18019.253540	-41.318043
18020.599365	-41.809120
18021.945190	-42.499584
18023.291016	-42.584290
18024.636841	-42.849403
18025.982666	-43.132488
18027.328491	-43.416737
18028.674316	-42.914955
18030.020142	-42.227448
18031.365967	-42.788757
18032.711792	-43.501339
18034.057617	-42.955410
18035.403442	-42.130962
18036.749268	-41.772968
18038.095093	-40.917099
18039.440918	-41.210999
18040.786743	-42.198345
18042.132568	-41.877071
18043.478394	-42.364834
18044.824219	-42.084839
18046.170044	-42.123894
18047.515869	-42.429337
18048.861694	-43.786373
18050.207520	-43.183292
18051.553345	-42.000069
18052.899170	-42.025536
18054.244995	-42.712658
18055.590820	-43.051979
18056.936646	-41.799469
18058.282471	-41.588020
18059.628296	-42.633972
18060.974121	-42.842171
18062.319946	-42.605042
18063.665771	-43.479519
18065.011597	-42.275032
18066.357422	-42.332348
18067.703247	-42.691631
18069.049072	-43.610733
18070.394897	-43.039829
18071.740723	-42.306641
18073.086548	-43.429768
18074.432373	-42.766403
18075.778198	-42.037712
18077.124023	-42.610947
18078.469849	-42.294895
18079.815674	-42.165962
18081.161499	-43.291298
18082.507324	-42.894455
18083.853149	-42.820534
18085.198975	-42.260433
18086.544800	-42.362854
18087.890625	-43.713829
18089.236450	-42.182335
18090.582275	-41.248524
18091.928101	-42.438873
18093.273926	-43.027439
18094.619751	-41.723770
18095.965576	-41.935886
18097.311401	-42.914520
18098.657227	-42.166248
18100.003052	-42.556778
18101.348877	-43.764141
18102.694702	-43.023819
18104.040527	-43.193851
18105.386353	-42.840759
18106.732178	-42.385719
18108.078003	-42.957035
18109.423828	-42.564877
18110.769653	-42.237656
18112.115479	-41.749924
18113.461304	-42.593231
18114.807129	-43.167015
18116.152954	-42.762470
18117.498779	-41.507233
18118.844604	-41.643551
18120.190430	-42.181831
18121.536255	-41.416126
18122.882080	-42.218071
18124.227905	-42.925640
18125.573730	-42.517189
18126.919556	-43.023514
18128.265381	-43.568550
18129.611206	-43.358002
18130.957031	-42.558670
18132.302856	-43.264652
18133.648682	-44.180969
18134.994507	-43.672764
18136.340332	-43.172569
18137.686157	-43.542633
18139.031982	-43.243034
18140.377808	-43.072205
18141.723633	-42.580856
18143.069458	-42.562733
18144.415283	-42.271858
18145.761108	-42.539692
18147.106934	-42.041832
18148.452759	-42.017563
18149.798584	-42.245411
18151.144409	-42.534237
18152.490234	-42.314053
18153.836060	-42.766182
18155.181885	-42.161572
18156.527710	-42.418320
18157.873535	-42.653465
18159.219360	-42.471218
18160.565186	-42.315254
18161.911011	-43.413490
18163.256836	-42.361687
18164.602661	-42.085522
18165.948486	-42.359707
18167.294312	-42.744995
18168.640137	-42.482780
18169.985962	-42.454575
18171.331787	-43.368378
18172.677612	-42.457561
18174.023438	-41.568798
18175.369263	-41.393696
18176.715088	-42.153564
18178.060913	-42.731678
18179.406738	-42.619007
18180.752563	-41.671249
18182.098389	-41.681629
18183.444214	-40.482162
18184.790039	-42.188450
18186.135864	-44.095848
18187.481689	-43.708572
18188.827515	-42.802841
18190.173340	-41.749680
18191.519165	-40.971764
18192.864990	-42.094830
18194.210815	-43.580872
18195.556641	-43.087456
18196.902466	-43.301723
18198.248291	-41.993176
18199.594116	-41.408226
18200.939941	-43.121330
18202.285767	-43.517635
18203.631592	-42.537365
18204.977417	-42.448296
18206.323242	-41.594158
18207.669067	-42.601376
18209.014893	-41.902882
18210.360718	-41.329578
18211.706543	-41.689491
18213.052368	-42.322250
18214.398193	-41.957005
18215.744019	-43.793453
18217.089844	-41.938446
18218.435669	-42.209320
18219.781494	-43.627251
18221.127319	-43.329845
18222.473145	-43.290905
18223.818970	-43.164089
18225.164795	-43.210987
18226.510620	-43.038670
18227.856445	-42.157665
18229.202271	-42.084843
18230.548096	-42.874611
18231.893921	-43.763966
18233.239746	-43.867847
18234.585571	-43.051167
18235.931396	-42.622520
18237.277222	-41.903717
18238.623047	-41.649750
18239.968872	-43.367916
18241.314697	-43.122620
18242.660522	-43.238899
18244.006348	-43.421738
18245.352173	-41.642803
18246.697998	-42.264221
18248.043823	-41.691883
18249.389648	-42.140057
18250.735474	-41.986813
18252.081299	-41.859684
18253.427124	-43.040432
18254.772949	-43.308468
18256.118774	-42.311153
18257.464600	-41.707104
18258.810425	-42.401848
18260.156250	-42.152496
18261.502075	-41.677799
18262.847900	-43.117561
18264.193726	-41.878273
18265.539551	-42.411499
18266.885376	-42.916500
18268.231201	-43.717873
18269.577026	-42.359077
18270.922852	-43.019291
18272.268677	-42.325920
18273.614502	-41.813210
18274.960327	-43.373444
18276.306152	-42.945679
18277.651978	-43.150158
18278.997803	-42.270432
18280.343628	-42.886654
18281.689453	-43.097420
18283.035278	-43.461643
18284.381104	-42.459038
18285.726929	-42.198952
18287.072754	-41.895199
18288.418579	-42.394917
18289.764404	-42.058483
18291.110229	-42.508160
18292.456055	-43.155502
18293.801880	-43.692345
18295.147705	-42.832741
18296.493530	-42.114761
18297.839355	-41.800835
18299.185181	-42.028488
18300.531006	-41.883659
18301.876831	-42.377262
18303.222656	-41.961655
18304.568481	-41.372936
18305.914307	-41.563858
18307.260132	-41.005215
18308.605957	-41.217918
18309.951782	-41.401463
18311.297607	-41.135525
18312.643433	-41.821350
18313.989258	-42.679108
18315.335083	-43.681068
18316.680908	-42.224625
18318.026733	-42.513645
18319.372559	-44.219303
18320.718384	-43.357838
18322.064209	-42.772923
18323.410034	-42.949940
18324.755859	-43.034298
18326.101685	-42.326256
18327.447510	-42.552605
18328.793335	-42.646507
18330.139160	-42.301815
18331.484985	-42.948715
18332.830811	-42.388489
18334.176636	-42.616329
18335.522461	-41.699722
18336.868286	-40.889977
18338.214111	-41.146511
18339.559937	-41.985062
18340.905762	-42.882210
18342.251587	-43.876343
18343.597412	-43.745831
18344.943237	-43.386414
18346.289062	-43.062656
18347.634888	-42.110806
18348.980713	-42.374691
18350.326538	-41.997150
18351.672363	-42.413834
18353.018188	-42.977505
18354.364014	-41.759869
18355.709839	-41.597683
18357.055664	-41.647877
18358.401489	-41.932213
18359.747314	-42.409801
18361.093140	-43.159386
18362.438965	-42.247475
18363.784790	-43.077412
18365.130615	-43.332905
18366.476440	-42.410442
18367.822266	-41.750507
18369.168091	-41.639317
18370.513916	-42.790577
18371.859741	-42.899559
18373.205566	-41.854137
18374.551392	-42.792080
18375.897217	-43.705730
18377.243042	-43.531467
18378.588867	-43.304684
18379.934692	-43.355694
18381.280518	-43.370590
18382.626343	-43.237389
18383.972168	-42.862156
18385.317993	-42.557919
18386.663818	-43.415710
18388.009644	-43.422073
18389.355469	-42.826710
18390.701294	-43.426613
18392.047119	-43.307030
18393.392944	-42.519978
18394.738770	-43.035946
18396.084595	-43.139244
18397.430420	-42.790405
18398.776245	-42.450790
18400.122070	-42.662926
18401.467896	-42.942146
18402.813721	-42.700047
18404.159546	-42.490189
18405.505371	-44.340034
18406.851196	-44.851452
18408.197021	-43.751785
18409.542847	-42.659878
18410.888672	-42.622898
18412.234497	-43.051033
18413.580322	-42.864105
18414.926147	-41.658768
18416.271973	-42.517242
18417.617798	-42.304844
18418.963623	-44.780407
18420.309448	-43.267014
18421.655273	-42.322067
18423.001099	-41.947277
18424.346924	-41.843666
18425.692749	-42.420231
18427.038574	-41.503696
18428.384399	-42.262691
18429.730225	-41.921665
18431.076050	-43.524876
18432.421875	-44.013809
18433.767700	-42.603241
18435.113525	-42.307964
18436.459351	-42.605618
18437.805176	-42.111572
18439.151001	-42.296585
18440.496826	-42.063736
18441.842651	-41.648075
18443.188477	-41.703484
18444.534302	-42.623722
18445.880127	-42.312405
18447.225952	-42.535671
18448.571777	-42.611908
18449.917603	-42.192173
18451.263428	-42.835209
18452.609253	-41.946190
18453.955078	-42.964520
18455.300903	-43.374477
18456.646729	-42.988201
18457.992554	-42.236725
18459.338379	-43.140385
18460.684204	-44.087765
18462.030029	-43.280140
18463.375854	-42.460083
18464.721680	-41.952709
18466.067505	-41.794357
18467.413330	-42.519672
18468.759155	-41.622185
18470.104980	-41.300068
18471.450806	-41.730358
18472.796631	-40.803452
18474.142456	-41.823944
18475.488281	-42.780140
18476.834106	-43.152954
18478.179932	-42.495518
18479.525757	-40.315125
18480.871582	-39.395996
18482.217407	-41.813107
18483.563232	-43.433746
18484.909058	-42.270298
18486.254883	-41.874428
18487.600708	-42.404469
18488.946533	-41.626694
18490.292358	-42.388409
18491.638184	-42.663132
18492.984009	-43.389893
18494.329834	-42.786167
18495.675659	-42.438831
18497.021484	-42.657089
18498.367310	-42.277885
18499.713135	-41.758568
18501.058960	-41.563900
18502.404785	-42.042126
18503.750610	-42.939945
18505.096436	-43.120293
18506.442261	-43.422691
18507.788086	-43.394661
18509.133911	-42.689049
18510.479736	-42.154694
18511.825562	-41.163666
18513.171387	-42.334732
18514.517212	-42.900551
18515.863037	-43.241924
18517.208862	-41.578056
18518.554688	-42.307930
18519.900513	-43.272449
18521.246338	-43.572117
18522.592163	-42.763897
18523.937988	-42.431999
18525.283813	-42.675251
18526.629639	-41.750145
18527.975464	-42.121460
18529.321289	-41.667973
18530.667114	-41.161530
18532.012939	-42.138729
18533.358765	-43.499344
18534.704590	-43.235958
18536.050415	-42.417049
18537.396240	-42.691250
18538.742065	-43.266212
18540.087891	-42.228306
18541.433716	-43.399117
18542.779541	-43.703999
18544.125366	-42.656395
18545.471191	-42.178276
18546.817017	-42.234871
18548.162842	-42.034142
18549.508667	-44.113102
18550.854492	-42.829979
18552.200317	-42.105549
18553.546143	-42.359951
18554.891968	-43.199532
18556.237793	-42.352535
18557.583618	-42.021229
18558.929443	-41.081570
18560.275269	-42.000381
18561.621094	-44.104115
18562.966919	-44.663109
18564.312744	-42.516853
18565.658569	-42.182388
18567.004395	-42.949001
18568.350220	-43.774612
18569.696045	-43.418758
18571.041870	-42.937016
18572.387695	-42.416035
18573.733521	-42.207516
18575.079346	-41.408527
18576.425171	-41.624447
18577.770996	-41.891579
18579.116821	-42.154366
18580.462646	-41.803543
18581.808472	-41.700443
18583.154297	-42.300850
18584.500122	-41.260609
18585.845947	-41.493217
18587.191772	-42.878887
18588.537598	-41.973362
18589.883423	-41.598000
18591.229248	-41.530018
18592.575073	-41.531689
18593.920898	-42.719570
18595.266724	-42.272957
18596.612549	-42.859104
18597.958374	-42.926418
18599.304199	-43.433132
18600.650024	-42.731995
18601.995850	-42.150547
18603.341675	-41.859997
18604.687500	-42.032608
18606.033325	-43.295181
18607.379150	-43.031635
18608.724976	-43.750881
18610.070801	-43.151619
18611.416626	-44.139164
18612.762451	-43.655258
18614.108276	-42.667999
18615.454102	-41.940769
18616.799927	-42.389347
18618.145752	-43.145466
18619.491577	-42.641346
18620.837402	-42.109577
18622.183228	-43.577816
18623.529053	-43.054726
18624.874878	-43.112907
18626.220703	-42.468853
18627.566528	-41.384117
18628.912354	-41.438709
18630.258179	-43.641186
18631.604004	-43.014610
18632.949829	-42.242298
18634.295654	-41.981369
18635.641479	-41.615875
18636.987305	-41.112991
18638.333130	-40.685848
18639.678955	-41.589447
18641.024780	-42.232967
18642.370605	-42.708103
18643.716431	-42.205582
18645.062256	-41.650917
18646.408081	-42.078167
18647.753906	-42.480808
18649.099731	-43.102779
18650.445557	-43.876366
18651.791382	-43.454578
18653.137207	-42.204094
18654.483032	-42.644306
18655.828857	-42.115135
18657.174683	-42.141666
18658.520508	-42.436291
18659.866333	-42.173832
18661.212158	-42.106895
18662.557983	-42.990158
18663.903809	-43.129311
18665.249634	-42.406834
18666.595459	-41.958729
18667.941284	-42.428127
18669.287109	-42.934219
18670.632935	-42.396904
18671.978760	-42.437611
18673.324585	-41.810513
18674.670410	-41.491329
18676.016235	-42.243847
18677.362061	-43.657860
18678.707886	-43.959881
18680.053711	-43.109283
18681.399536	-43.051807
18682.745361	-41.997284
18684.091187	-42.415100
18685.437012	-42.612171
18686.782837	-41.707684
18688.128662	-41.178848
18689.474487	-41.067184
18690.820312	-42.552692
18692.166138	-42.623528
18693.511963	-43.546387
18694.857788	-43.716480
18696.203613	-42.208401
18697.549438	-42.231956
18698.895264	-41.724316
18700.241089	-42.471107
18701.586914	-42.759075
18702.932739	-42.643684
18704.278564	-43.351486
18705.624390	-42.277451
18706.970215	-43.279499
18708.316040	-41.483765
18709.661865	-40.988022
18711.007690	-42.227154
18712.353516	-41.189945
18713.699341	-41.436749
18715.045166	-42.909821
18716.390991	-42.087952
18717.736816	-41.852829
18719.082642	-42.327187
18720.428467	-41.952435
18721.774292	-41.676201
18723.120117	-42.612644
18724.465942	-43.479008
18725.811768	-43.234947
18727.157593	-42.615437
18728.503418	-42.559345
18729.849243	-42.414623
18731.195068	-43.080471
18732.540894	-43.256672
18733.886719	-42.978100
18735.232544	-41.999313
18736.578369	-41.838341
18737.924194	-42.205822
18739.270020	-41.890377
18740.615845	-42.443401
18741.961670	-42.429482
18743.307495	-41.907825
18744.653320	-41.967365
18745.999146	-42.263557
18747.344971	-42.203770
18748.690796	-43.409561
18750.036621	-42.558407
18751.382446	-42.078415
18752.728271	-41.410183
18754.074097	-41.561077
18755.419922	-41.874409
18756.765747	-43.101139
18758.111572	-43.310589
18759.457397	-42.994236
18760.803223	-41.823971
18762.149048	-42.026516
18763.494873	-41.120453
18764.840698	-41.695396
18766.186523	-41.309547
18767.532349	-41.877541
18768.878174	-42.687443
18770.223999	-42.857990
18771.569824	-43.360374
18772.915649	-42.881897
18774.261475	-41.714909
18775.607300	-41.922924
18776.953125	-42.030106
18778.298950	-42.341164
18779.644775	-43.018719
18780.990601	-43.559795
18782.336426	-43.296009
