Frequency (Hz)	Level (dB)
17826.800537	-41.521896
17828.146362	-42.169724
17829.492188	-43.174698
17830.838013	-41.950584
17832.183838	-41.728588
17833.529663	-42.985863
17834.875488	-42.325134
17836.221313	-43.584171
17837.567139	-43.231140
17838.912964	-40.825058
17840.258789	-40.688683
17841.604614	-42.494728
17842.950439	-42.855267
17844.296265	-44.229965
17845.642090	-43.546741
17846.987915	-42.406971
17848.333740	-43.062435
17849.679565	-42.799091
17851.025391	-43.126057
17852.371216	-41.969593
17853.717041	-41.608711
17855.062866	-41.751381
17856.408691	-41.783722
17857.754517	-42.718067
17859.100342	-42.635708
17860.446167	-42.030830
17861.791992	-41.696732
17863.137817	-43.044212
17864.483643	-44.230667
17865.829468	-43.429398
17867.175293	-42.264057
17868.521118	-41.717892
17869.866943	-41.228489
17871.212769	-41.310959
17872.558594	-42.572857
17873.904419	-43.135658
17875.250244	-43.133232
17876.596069	-42.963898
17877.941895	-42.420864
17879.287720	-43.113132
17880.633545	-42.748253
17881.979370	-43.266235
17883.325195	-42.173386
17884.671021	-40.875980
17886.016846	-41.098858
17887.362671	-41.263935
17888.708496	-42.251961
17890.054321	-42.615486
17891.400146	-40.831833
17892.745972	-41.884892
17894.091797	-43.530941
17895.437622	-42.167191
17896.783447	-40.546776
17898.129272	-40.827705
17899.475098	-41.384747
17900.820923	-41.620808
17902.166748	-42.369007
17903.512573	-42.428841
17904.858398	-42.624073
17906.204224	-42.431225
17907.550049	-41.861568
17908.895874	-40.651379
17910.241699	-40.429359
17911.587524	-40.554008
17912.933350	-42.703556
17914.279175	-43.228329
17915.625000	-42.127766
17916.970825	-41.639805
17918.316650	-41.394970
17919.662476	-40.844414
17921.008301	-41.516384
17922.354126	-41.789215
17923.699951	-41.520004
17925.045776	-42.126339
17926.391602	-42.833797
17927.737427	-42.493908
17929.083252	-42.842449
17930.429077	-42.778515
17931.774902	-43.151882
17933.120728	-41.854630
17934.466553	-41.561134
17935.812378	-41.406315
17937.158203	-42.513657
17938.504028	-44.472942
17939.849854	-43.003231
17941.195679	-42.080662
17942.541504	-41.859818
17943.887329	-41.601891
17945.233154	-41.157307
17946.578979	-41.199993
17947.924805	-42.111149
17949.270630	-42.188812
17950.616455	-41.478489
17951.962280	-41.902122
17953.308105	-41.968964
17954.653931	-42.321041
17955.999756	-41.868736
17957.345581	-42.279705
17958.691406	-41.350872
17960.037231	-41.850456
17961.383057	-41.312592
17962.728882	-41.508881
17964.074707	-41.662609
17965.420532	-42.612049
17966.766357	-42.290874
17968.112183	-43.055023
17969.458008	-43.881321
17970.803833	-43.928074
17972.149658	-42.055843
17973.495483	-41.882435
17974.841309	-41.314190
17976.187134	-40.826912
17977.532959	-40.723480
17978.878784	-41.160564
17980.224609	-41.282330
17981.570435	-42.140785
17982.916260	-42.224781
17984.262085	-42.390419
17985.607910	-42.022564
17986.953735	-41.239021
17988.299561	-42.144169
17989.645386	-43.156414
17990.991211	-42.641575
17992.337036	-43.161961
17993.682861	-41.956623
17995.028687	-41.889832
17996.374512	-42.016239
17997.720337	-41.250767
17999.066162	-41.193165
18000.411987	-40.944950
18001.757812	-40.997688
18003.103638	-41.712658
18004.449463	-42.868195
18005.795288	-42.955025
18007.141113	-42.070011
18008.486938	-42.091843
18009.832764	-42.365734
18011.178589	-43.525612
18012.524414	-43.264687
18013.870239	-42.210846
18015.216064	-42.475784
18016.561890	-42.774502
18017.907715	-40.915771
18019.253540	-40.681175
18020.599365	-41.222683
18021.945190	-42.008377
18023.291016	-42.002026
18024.636841	-42.404675
18025.982666	-42.493866
18027.328491	-42.883175
18028.674316	-42.389576
18030.020142	-41.633438
18031.365967	-42.302879
18032.711792	-42.967236
18034.057617	-42.449970
18035.403442	-41.586941
18036.749268	-41.193531
18038.095093	-40.346607
18039.440918	-40.687572
18040.786743	-41.699398
18042.132568	-41.422115
18043.478394	-41.908398
18044.824219	-41.658718
18046.170044	-41.611774
18047.515869	-41.879162
18048.861694	-43.126583
18050.207520	-42.654095
18051.553345	-41.367508
18052.899170	-41.555016
18054.244995	-42.246880
18055.590820	-42.485069
18056.936646	-41.280293
18058.282471	-40.984234
18059.628296	-42.232296
18060.974121	-42.351814
18062.319946	-42.130238
18063.665771	-42.886642
18065.011597	-41.846516
18066.357422	-41.855740
18067.703247	-42.106968
18069.049072	-43.139008
18070.394897	-42.525185
18071.740723	-41.826916
18073.086548	-42.869137
18074.432373	-42.370461
18075.778198	-41.602436
18077.124023	-42.087833
18078.469849	-41.763920
18079.815674	-41.713543
18081.161499	-42.946602
18082.507324	-42.454643
18083.853149	-42.346931
18085.198975	-41.678017
18086.544800	-41.750568
18087.890625	-43.184258
18089.236450	-41.659149
18090.582275	-40.734844
18091.928101	-41.853596
18093.273926	-42.434765
18094.619751	-41.232876
18095.965576	-41.446758
18097.311401	-42.369053
18098.657227	-41.704327
18100.003052	-42.081581
18101.348877	-43.351471
18102.694702	-42.565838
18104.040527	-42.730373
18105.386353	-42.309692
18106.732178	-41.808949
18108.078003	-42.430298
18109.423828	-42.049561
18110.769653	-41.640079
18112.115479	-41.263309
18113.461304	-42.195602
18114.807129	-42.720005
18116.152954	-42.366322
18117.498779	-41.113644
18118.844604	-41.201393
18120.190430	-41.681263
18121.536255	-40.981358
18122.882080	-41.755493
18124.227905	-42.364853
18125.573730	-42.071789
18126.919556	-42.577148
18128.265381	-43.177750
18129.611206	-42.978313
18130.957031	-42.064922
18132.302856	-42.810051
18133.648682	-43.665516
18134.994507	-43.222115
18136.340332	-42.721481
18137.686157	-42.966778
18139.031982	-42.729580
18140.377808	-42.577805
18141.723633	-42.071972
18143.069458	-42.044991
18144.415283	-41.835663
18145.761108	-42.113121
18147.106934	-41.544350
18148.452759	-41.562782
18149.798584	-41.849533
18151.144409	-42.082649
18152.490234	-41.897869
18153.836060	-42.313148
18155.181885	-41.688915
18156.527710	-41.859615
18157.873535	-42.301685
18159.219360	-42.120903
18160.565186	-41.811607
18161.911011	-42.920334
18163.256836	-41.994568
18164.602661	-41.604668
18165.948486	-41.790863
18167.294312	-42.286072
18168.640137	-42.071194
18169.985962	-42.013557
18171.331787	-42.784134
18172.677612	-42.009995
18174.023438	-41.187218
18175.369263	-40.883205
18176.715088	-41.763069
18178.060913	-42.335247
18179.406738	-42.125492
18180.752563	-41.293587
18182.098389	-41.265121
18183.444214	-40.063545
18184.790039	-41.747189
18186.135864	-43.592167
18187.481689	-43.205330
18188.827515	-42.338039
18190.173340	-41.331371
18191.519165	-40.556801
18192.864990	-41.668346
18194.210815	-43.111378
18195.556641	-42.706505
18196.902466	-42.743389
18198.248291	-41.546234
18199.594116	-41.054874
18200.939941	-42.782383
18202.285767	-43.147400
18203.631592	-42.201435
18204.977417	-41.978851
18206.323242	-41.137875
18207.669067	-42.173496
18209.014893	-41.416531
18210.360718	-40.857693
18211.706543	-41.202454
18213.052368	-41.896648
18214.398193	-41.509056
18215.744019	-43.070274
18217.089844	-41.478313
18218.435669	-41.790489
18219.781494	-43.296013
18221.127319	-42.927246
18222.473145	-42.909584
18223.818970	-42.745872
18225.164795	-42.781822
18226.510620	-42.598907
18227.856445	-41.781418
18229.202271	-41.737362
18230.548096	-42.516186
18231.893921	-43.396973
18233.239746	-43.463966
18234.585571	-42.604912
18235.931396	-42.214710
18237.277222	-41.626083
18238.623047	-41.268898
18239.968872	-42.949230
18241.314697	-42.763783
18242.660522	-42.737053
18244.006348	-43.023071
18245.352173	-41.245926
18246.697998	-41.755287
18248.043823	-41.335152
18249.389648	-41.826935
18250.735474	-41.691124
18252.081299	-41.384846
18253.427124	-42.548866
18254.772949	-42.965473
18256.118774	-41.919144
18257.464600	-41.368488
18258.810425	-42.038811
18260.156250	-41.779701
18261.502075	-41.311451
18262.847900	-42.788677
18264.193726	-41.637508
18265.539551	-42.036850
18266.885376	-42.492958
18268.231201	-43.406113
18269.577026	-41.991203
18270.922852	-42.793041
18272.268677	-42.032501
18273.614502	-41.513138
18274.960327	-43.022179
18276.306152	-42.562935
18277.651978	-42.789097
18278.997803	-41.859402
18280.343628	-42.457718
18281.689453	-42.717575
18283.035278	-43.072968
18284.381104	-42.167641
18285.726929	-41.842136
18287.072754	-41.530098
18288.418579	-42.076416
18289.764404	-41.781467
18291.110229	-42.206303
18292.456055	-42.844059
18293.801880	-43.308506
18295.147705	-42.526375
18296.493530	-41.912521
18297.839355	-41.495636
18299.185181	-41.756104
18300.531006	-41.581982
18301.876831	-42.091904
18303.222656	-41.695259
18304.568481	-40.981110
18305.914307	-41.114170
18307.260132	-40.631161
18308.605957	-40.844517
18309.951782	-40.991383
18311.297607	-40.830601
18312.643433	-41.391922
18313.989258	-42.387894
18315.335083	-43.275040
18316.680908	-41.849396
18318.026733	-42.219006
18319.372559	-43.927769
18320.718384	-43.018742
18322.064209	-42.467743
18323.410034	-42.640430
18324.755859	-42.690845
18326.101685	-42.037373
18327.447510	-42.277931
18328.793335	-42.264099
18330.139160	-42.036591
18331.484985	-42.672333
18332.830811	-42.077675
18334.176636	-42.254578
18335.522461	-41.416122
18336.868286	-40.614059
18338.214111	-40.871384
18339.559937	-41.719757
18340.905762	-42.687519
18342.251587	-43.514652
18343.597412	-43.507469
18344.943237	-43.110092
18346.289062	-42.699345
18347.634888	-41.767635
18348.980713	-42.073601
18350.326538	-41.646469
18351.672363	-41.961464
18353.018188	-42.667103
18354.364014	-41.564465
18355.709839	-41.404362
18357.055664	-41.312733
18358.401489	-41.648411
18359.747314	-42.095806
18361.093140	-42.719505
18362.438965	-41.805168
18363.784790	-42.677570
18365.130615	-43.098816
18366.476440	-42.049011
18367.822266	-41.406574
18369.168091	-41.393120
18370.513916	-42.606888
18371.859741	-42.616688
18373.205566	-41.581738
18374.551392	-42.383106
18375.897217	-43.325169
18377.243042	-43.258724
18378.588867	-43.010365
18379.934692	-43.043663
18381.280518	-43.111225
18382.626343	-42.892353
18383.972168	-42.637589
18385.317993	-42.222630
18386.663818	-43.081760
18388.009644	-43.067249
18389.355469	-42.615067
18390.701294	-42.979309
18392.047119	-42.890396
18393.392944	-42.189133
18394.738770	-42.702980
18396.084595	-42.834587
18397.430420	-42.516685
18398.776245	-42.256710
18400.122070	-42.426880
18401.467896	-42.665047
18402.813721	-42.349274
18404.159546	-42.248810
18405.505371	-44.070831
18406.851196	-44.615280
18408.197021	-43.440029
18409.542847	-42.350368
18410.888672	-42.377312
18412.234497	-42.767307
18413.580322	-42.580963
18414.926147	-41.407005
18416.271973	-42.240162
18417.617798	-42.046917
18418.963623	-44.375248
18420.309448	-43.029934
18421.655273	-42.073158
18423.001099	-41.747074
18424.346924	-41.627445
18425.692749	-42.218315
18427.038574	-41.226486
18428.384399	-41.955311
18429.730225	-41.580055
18431.076050	-43.230198
18432.421875	-43.672447
18433.767700	-42.313389
18435.113525	-42.120544
18436.459351	-42.418175
18437.805176	-41.974506
18439.151001	-41.903316
18440.496826	-41.761539
18441.842651	-41.360420
18443.188477	-41.364960
18444.534302	-42.490498
18445.880127	-42.086025
18447.225952	-42.403160
18448.571777	-42.445271
18449.917603	-41.970078
18451.263428	-42.565983
18452.609253	-41.783169
18453.955078	-42.759235
18455.300903	-43.220291
18456.646729	-42.753456
18457.992554	-41.972736
18459.338379	-42.895523
18460.684204	-43.876106
18462.030029	-43.050743
18463.375854	-42.236870
18464.721680	-41.627045
18466.067505	-41.472782
18467.413330	-42.294323
18468.759155	-41.382179
18470.104980	-41.049286
18471.450806	-41.417213
18472.796631	-40.622555
18474.142456	-41.532215
18475.488281	-42.454094
18476.834106	-42.949860
18478.179932	-42.176956
18479.525757	-40.114777
18480.871582	-39.134872
18482.217407	-41.670177
18483.563232	-43.223721
18484.909058	-41.965672
18486.254883	-41.666801
18487.600708	-42.115078
18488.946533	-41.416527
18490.292358	-42.168652
18491.638184	-42.462856
18492.984009	-43.175629
18494.329834	-42.541634
18495.675659	-42.222076
18497.021484	-42.461094
18498.367310	-42.056259
18499.713135	-41.510159
18501.058960	-41.405548
18502.404785	-41.862679
18503.750610	-42.806236
18505.096436	-42.842960
18506.442261	-43.257530
18507.788086	-43.201233
18509.133911	-42.451023
18510.479736	-41.875992
18511.825562	-40.988159
18513.171387	-42.235203
18514.517212	-42.666496
18515.863037	-42.889172
18517.208862	-41.347443
18518.554688	-42.062420
18519.900513	-43.097916
18521.246338	-43.461071
18522.592163	-42.591007
18523.937988	-42.166889
18525.283813	-42.386734
18526.629639	-41.547333
18527.975464	-41.965454
18529.321289	-41.519543
18530.667114	-40.939663
18532.012939	-41.879707
18533.358765	-43.297138
18534.704590	-43.060265
18536.050415	-42.108116
18537.396240	-42.509117
18538.742065	-43.172565
18540.087891	-42.028992
18541.433716	-43.138195
18542.779541	-43.540600
18544.125366	-42.358643
18545.471191	-41.987133
18546.817017	-42.076210
18548.162842	-41.808842
18549.508667	-43.844513
18550.854492	-42.698677
18552.200317	-41.901352
18553.546143	-42.173038
18554.891968	-43.034340
18556.237793	-42.140717
18557.583618	-41.826199
18558.929443	-40.975971
18560.275269	-41.877701
18561.621094	-43.852459
18562.966919	-44.513607
18564.312744	-42.342659
18565.658569	-41.956070
18567.004395	-42.715122
18568.350220	-43.538357
18569.696045	-43.251923
18571.041870	-42.833275
18572.387695	-42.351299
18573.733521	-41.898224
18575.079346	-41.235760
18576.425171	-41.463470
18577.770996	-41.693371
18579.116821	-42.043888
18580.462646	-41.645123
18581.808472	-41.440014
18583.154297	-42.144512
18584.500122	-41.020535
18585.845947	-41.339809
18587.191772	-42.675034
18588.537598	-41.722675
18589.883423	-41.412476
18591.229248	-41.420986
18592.575073	-41.398251
18593.920898	-42.450745
18595.266724	-42.065609
18596.612549	-42.726074
18597.958374	-42.857841
18599.304199	-43.245029
18600.650024	-42.581516
18601.995850	-42.065598
18603.341675	-41.735924
18604.687500	-41.852448
18606.033325	-43.007538
18607.379150	-42.842422
18608.724976	-43.642509
18610.070801	-42.967518
18611.416626	-43.944389
18612.762451	-43.554073
18614.108276	-42.491150
18615.454102	-41.862953
18616.799927	-42.264980
18618.145752	-43.072292
18619.491577	-42.467518
18620.837402	-41.970837
18622.183228	-43.418552
18623.529053	-42.827541
18624.874878	-43.016495
18626.220703	-42.340210
18627.566528	-41.263145
18628.912354	-41.214886
18630.258179	-43.412483
18631.604004	-42.858101
18632.949829	-42.101555
18634.295654	-41.799175
18635.641479	-41.498940
18636.987305	-41.018696
18638.333130	-40.527668
18639.678955	-41.540333
18641.024780	-42.078529
18642.370605	-42.457909
18643.716431	-42.057243
18645.062256	-41.548985
18646.408081	-41.959969
18647.753906	-42.235619
18649.099731	-42.917824
18650.445557	-43.852695
18651.791382	-43.333656
18653.137207	-42.115482
18654.483032	-42.549324
18655.828857	-41.979172
18657.174683	-41.942421
18658.520508	-42.323616
18659.866333	-41.981087
18661.212158	-42.017029
18662.557983	-42.808342
18663.903809	-42.951618
18665.249634	-42.264286
18666.595459	-41.855591
18667.941284	-42.316589
18669.287109	-42.786694
18670.632935	-42.343029
18671.978760	-42.403580
18673.324585	-41.721165
18674.670410	-41.372013
18676.016235	-42.068256
18677.362061	-43.630814
18678.707886	-43.857933
18680.053711	-42.995281
18681.399536	-42.840042
18682.745361	-41.926266
18684.091187	-42.178844
18685.437012	-42.578445
18686.782837	-41.569736
18688.128662	-41.165901
18689.474487	-40.912903
18690.820312	-42.333736
18692.166138	-42.532234
18693.511963	-43.449120
18694.857788	-43.504528
18696.203613	-42.064102
18697.549438	-42.137939
18698.895264	-41.665836
18700.241089	-42.345547
18701.586914	-42.699459
18702.932739	-42.546722
18704.278564	-43.044964
18705.624390	-42.225483
18706.970215	-43.100685
18708.316040	-41.358467
18709.661865	-40.848412
18711.007690	-42.115250
18712.353516	-41.111946
18713.699341	-41.340942
18715.045166	-42.992020
18716.390991	-41.928596
18717.736816	-41.707806
18719.082642	-42.204170
18720.428467	-41.855907
18721.774292	-41.583111
18723.120117	-42.525253
18724.465942	-43.466751
18725.811768	-43.135139
18727.157593	-42.596233
18728.503418	-42.433800
18729.849243	-42.367710
18731.195068	-42.960514
18732.540894	-43.218609
18733.886719	-42.807640
18735.232544	-41.889133
18736.578369	-41.738945
18737.924194	-42.067017
18739.270020	-41.651802
18740.615845	-42.237949
18741.961670	-42.375641
18743.307495	-41.726200
18744.653320	-41.854996
18745.999146	-42.058151
18747.344971	-42.054726
18748.690796	-43.208046
18750.036621	-42.366055
18751.382446	-41.988781
18752.728271	-41.300198
18754.074097	-41.446026
18755.419922	-41.753460
18756.765747	-43.116650
18758.111572	-43.172386
18759.457397	-42.869133
18760.803223	-41.852016
18762.149048	-41.832649
18763.494873	-40.988686
18764.840698	-41.568905
18766.186523	-41.154949
18767.532349	-41.642609
18768.878174	-42.677635
18770.223999	-42.795906
18771.569824	-43.271736
18772.915649	-42.848560
18774.261475	-41.578499
18775.607300	-41.826580
18776.953125	-41.904076
18778.298950	-42.232105
18779.644775	-42.884491
18780.990601	-43.456947
18782.336426	-43.178047
18783.682251	-42.878952
18785.028076	-43.584736
18786.373901	-42.762421
18787.719727	-42.115822
18789.065552	-42.878117
18790.411377	-42.266594
18791.757202	-41.996098
18793.103027	-42.464516
18794.448853	-41.635605
18795.794678	-41.715527
18797.140503	-42.061100
18798.486328	-42.209709
18799.832153	-41.638939
18801.177979	-41.715965
18802.523804	-41.610310
18803.869629	-41.735168
18805.215454	-42.527264
18806.561279	-43.745529
18807.907104	-42.720654
18809.252930	-41.820221
18810.598755	-41.243267
18811.944580	-42.081005
18813.290405	-43.026951
18814.636230	-43.354862
18815.982056	-42.366325
18817.327881	-43.040279
18818.673706	-42.771759
18820.019531	-42.830952
18821.365356	-42.894493
18822.711182	-41.905811
18824.057007	-41.721943
18825.402832	-41.768738
18826.748657	-42.819870
18828.094482	-42.307129
18829.440308	-42.131348
18830.786133	-42.263664
18832.131958	-42.148235
18833.477783	-42.137585
18834.823608	-42.666824
18836.169434	-41.900829
18837.515259	-41.474342
18838.861084	-42.753059
18840.206909	-41.319881
18841.552734	-41.616325
18842.898560	-42.238029
18844.244385	-42.168983
18845.590210	-42.520794
18846.936035	-42.300838
18848.281860	-41.085087
18849.627686	-41.164005
18850.973511	-41.277138
18852.319336	-43.183674
18853.665161	-43.112980
18855.010986	-43.721432
18856.356812	-43.156250
18857.702637	-41.618645
18859.048462	-41.160282
18860.394287	-40.326771
18861.740112	-41.563984
18863.085938	-43.123428
18864.431763	-42.017128
18865.777588	-42.405319
18867.123413	-42.205021
18868.469238	-41.512917
18869.815063	-42.217953
18871.160889	-42.043392
18872.506714	-41.955544
18873.852539	-41.217648
18875.198364	-42.562561
18876.544189	-44.540684
18877.890015	-43.589336
18879.235840	-43.011822
18880.581665	-41.910851
18881.927490	-41.860546
18883.273315	-42.156780
18884.619141	-42.341095
18885.964966	-42.208054
18887.310791	-42.414558
18888.656616	-42.206318
18890.002441	-41.596062
18891.348267	-42.439651
18892.694092	-43.371048
18894.039917	-42.283691
18895.385742	-42.571030
18896.731567	-42.705288
18898.077393	-42.273426
18899.423218	-42.415436
18900.769043	-42.166817
18902.114868	-42.429825
18903.460693	-42.670551
18904.806519	-42.115631
18906.152344	-41.931145
18907.498169	-42.195850
18908.843994	-42.667274
18910.189819	-42.302399
18911.535645	-42.401386
18912.881470	-42.293362
18914.227295	-42.203423
18915.573120	-42.722660
18916.918945	-41.968235
18918.264771	-40.748421
18919.610596	-41.661209
18920.956421	-42.667454
18922.302246	-42.592670
18923.648071	-42.630314
18924.993896	-43.133644
18926.339722	-42.676926
18927.685547	-41.437885
18929.031372	-40.959591
18930.377197	-40.974003
18931.723022	-41.574776
18933.068848	-43.089348
18934.414673	-43.648743
18935.760498	-43.202641
18937.106323	-43.004601
18938.452148	-42.414410
18939.797974	-42.738358
18941.143799	-42.108818
18942.489624	-41.385307
18943.835449	-42.301956
18945.181274	-41.672501
18946.527100	-41.301899
18947.872925	-42.314438
18949.218750	-42.867725
18950.564575	-43.196823
18951.910400	-43.886761
18953.256226	-43.039845
18954.602051	-41.199276
18955.947876	-41.554672
18957.293701	-43.032391
18958.639526	-42.722359
18959.985352	-42.304237
18961.331177	-42.351894
18962.677002	-41.294724
18964.022827	-42.026604
18965.368652	-43.569489
18966.714478	-43.020081
18968.060303	-42.037079
18969.406128	-41.716999
18970.751953	-41.241127
18972.097778	-40.834034
18973.443604	-41.419342
18974.789429	-41.968830
18976.135254	-42.650276
18977.481079	-42.504753
18978.826904	-41.257343
18980.172729	-41.304672
18981.518555	-42.534569
18982.864380	-41.393978
18984.210205	-42.405533
18985.556030	-43.185608
18986.901855	-42.695541
18988.247681	-42.815903
18989.593506	-41.643913
18990.939331	-41.437012
18992.285156	-42.548519
18993.630981	-42.231544
18994.976807	-42.065434
18996.322632	-42.054928
18997.668457	-42.294735
18999.014282	-42.673004
19000.360107	-43.018898
19001.705933	-42.824947
19003.051758	-43.850365
19004.397583	-42.182655
19005.743408	-42.199100
19007.089233	-41.755592
19008.435059	-42.634560
19009.780884	-42.133778
19011.126709	-41.787220
19012.472534	-42.667545
19013.818359	-44.175255
19015.164185	-42.908966
19016.510010	-41.271389
19017.855835	-41.074413
19019.201660	-41.997566
19020.547485	-42.969555
19021.893311	-42.766499
19023.239136	-41.596344
19024.584961	-42.378883
19025.930786	-42.624149
19027.276611	-42.166183
19028.622437	-41.656971
19029.968262	-41.520992
19031.314087	-41.053238
19032.659912	-41.742432
19034.005737	-42.941753
19035.351562	-43.297417
19036.697388	-41.355747
19038.043213	-40.557396
19039.389038	-40.597485
19040.734863	-42.186672
19042.080688	-42.568596
19043.426514	-42.009792
19044.772339	-41.811970
19046.118164	-41.383202
19047.463989	-41.786236
19048.809814	-42.410378
19050.155640	-41.833817
19051.501465	-40.984135
19052.847290	-42.768993
19054.193115	-43.222137
19055.538940	-41.927345
19056.884766	-41.274376
19058.230591	-41.825256
19059.576416	-42.507778
19060.922241	-41.945934
19062.268066	-42.357220
19063.613892	-43.371876
19064.959717	-41.668686
19066.305542	-43.136036
19067.651367	-43.627045
19068.997192	-42.991856
19070.343018	-42.975101
19071.688843	-41.848026
19073.034668	-42.168362
19074.380493	-42.156796
19075.726318	-42.356342
19077.072144	-41.889416
19078.417969	-42.001308
19079.763794	-42.839256
19081.109619	-43.264626
19082.455444	-42.828281
19083.801270	-42.990192
19085.147095	-43.109077
19086.492920	-42.959213
19087.838745	-42.773266
19089.184570	-41.710564
19090.530396	-42.040222
19091.876221	-41.670895
19093.222046	-43.204666
19094.567871	-43.201527
19095.913696	-41.911358
19097.259521	-41.808502
19098.605347	-41.762169
19099.951172	-41.383690
19101.296997	-41.399986
19102.642822	-42.336208
19103.988647	-42.526321
19105.334473	-41.883522
19106.680298	-42.267120
19108.026123	-42.231728
19109.371948	-42.976990
19110.717773	-42.414619
19112.063599	-42.927841
19113.409424	-42.077557
19114.755249	-42.344017
19116.101074	-41.678337
19117.446899	-41.448788
19118.792725	-41.839333
19120.138550	-41.162258
19121.484375	-42.342579
19122.830200	-42.448792
19124.176025	-42.766579
19125.521851	-42.913208
19126.867676	-42.584538
19128.213501	-41.665833
19129.559326	-42.278000
19130.905151	-42.814007
19132.250977	-41.536976
19133.596802	-41.918606
19134.942627	-41.597324
19136.288452	-41.046177
19137.634277	-40.881145
19138.980103	-41.591263
19140.325928	-42.191483
19141.671753	-42.188080
19143.017578	-43.077038
19144.363403	-43.047787
19145.709229	-43.015800
19147.055054	-42.507122
19148.400879	-42.085182
19149.746704	-42.373837
19151.092529	-42.663284
19152.438354	-43.300484
19153.784180	-43.024300
19155.130005	-43.392307
19156.475830	-41.988613
19157.821655	-41.309048
19159.167480	-42.698132
19160.513306	-41.908222
19161.859131	-43.252304
19163.204956	-42.651463
19164.550781	-42.422756
19165.896606	-42.602402
19167.242432	-41.057098
19168.588257	-41.650898
19169.934082	-41.746223
19171.279907	-42.245869
19172.625732	-41.531494
19173.971558	-41.484821
19175.317383	-41.691231
19176.663208	-42.199848
19178.009033	-41.771290
19179.354858	-42.617729
19180.700684	-41.936451
19182.046509	-41.849972
19183.392334	-42.250141
19184.738159	-41.686890
19186.083984	-41.120872
19187.429810	-42.258865
19188.775635	-42.856014
19190.121460	-43.003342
19191.467285	-43.132389
19192.813110	-43.207455
19194.158936	-41.753494
19195.504761	-41.551262
19196.850586	-41.980541
19198.196411	-42.445965
19199.542236	-43.006901
19200.888062	-41.790775
19202.233887	-40.926037
19203.579712	-41.707577
19204.925537	-41.965462
19206.271362	-41.338303
19207.617188	-41.589882
19208.963013	-41.967094
19210.308838	-41.568729
19211.654663	-42.026852
19213.000488	-41.860798
19214.346313	-41.921600
19215.692139	-42.260071
19217.037964	-42.313534
19218.383789	-42.416103
19219.729614	-41.870956
19221.075439	-41.317558
19222.421265	-42.075287
19223.767090	-41.107178
19225.112915	-42.225197
19226.458740	-43.106342
19227.804565	-43.649868
19229.150391	-42.949566
19230.496216	-42.320095
19231.842041	-41.691425
19233.187866	-41.092419
19234.533691	-42.171169
19235.879517	-41.998161
19237.225342	-42.252975
19238.571167	-43.673775
19239.916992	-42.624050
19241.262817	-42.134979
19242.608643	-41.401005
19243.954468	-41.668362
19245.300293	-42.328518
19246.646118	-42.779171
19247.991943	-44.027424
19249.337769	-42.773624
19250.683594	-42.609501
19252.029419	-42.170818
19253.375244	-42.659290
19254.721069	-43.188438
19256.066895	-43.748890
19257.412720	-43.786472
19258.758545	-42.485291
19260.104370	-43.165096
19261.450195	-42.687084
19262.796021	-42.022907
19264.141846	-41.864201
19265.487671	-42.340813
19266.833496	-42.269894
19268.179321	-42.551006
19269.525146	-42.984840
19270.870972	-41.715206
19272.216797	-40.949287
19273.562622	-41.243958
19274.908447	-42.238716
19276.254272	-43.725002
19277.600098	-43.907204
19278.945923	-41.372452
19280.291748	-41.596840
19281.637573	-42.008942
19282.983398	-40.970695
19284.329224	-41.302513
19285.675049	-42.000038
19287.020874	-41.835342
19288.366699	-42.767952
19289.712524	-42.947502
19291.058350	-42.502323
19292.404175	-42.256081
19293.750000	-42.439125
19295.095825	-42.658871
19296.441650	-41.974907
19297.787476	-42.757061
19299.133301	-43.428734
19300.479126	-42.582272
19301.824951	-41.811085
19303.170776	-41.649860
19304.516602	-41.657665
19305.862427	-41.869015
19307.208252	-43.090416
19308.554077	-41.854637
19309.899902	-41.430950
19311.245728	-42.335583
19312.591553	-41.286652
19313.937378	-40.751610
19315.283203	-41.572227
19316.629028	-42.080589
19317.974854	-41.985939
19319.320679	-41.709648
19320.666504	-41.734894
19322.012329	-41.894619
19323.358154	-41.752899
19324.703979	-42.109745
19326.049805	-41.871239
19327.395630	-42.506855
19328.741455	-42.154980
19330.087280	-41.114704
19331.433105	-42.571625
19332.778931	-42.112144
19334.124756	-41.071484
19335.470581	-42.024239
19336.816406	-42.284458
19338.162231	-42.262238
19339.508057	-42.081257
19340.853882	-41.603497
19342.199707	-41.291260
19343.545532	-41.478920
19344.891357	-42.880444
19346.237183	-42.528690
19347.583008	-42.053493
19348.928833	-42.079575
19350.274658	-42.556267
19351.620483	-41.758816
19352.966309	-42.485268
19354.312134	-42.044632
19355.657959	-42.156399
19357.003784	-42.929260
19358.349609	-42.441196
19359.695435	-41.784420
19361.041260	-42.283230
19362.387085	-42.731827
19363.732910	-41.772514
19365.078735	-41.753487
19366.424561	-42.220604
19367.770386	-42.108765
19369.116211	-41.870037
19370.462036	-42.301418
19371.807861	-43.114948
19373.153687	-42.565781
19374.499512	-41.933125
19375.845337	-40.820442
19377.191162	-41.070702
19378.536987	-41.359940
19379.882812	-42.096634
19381.228638	-43.181828
19382.574463	-42.488552
19383.920288	-41.201263
19385.266113	-42.270325
19386.611938	-43.306587
19387.957764	-41.301807
19389.303589	-41.586517
19390.649414	-41.320694
19391.995239	-41.385029
19393.341064	-41.914169
